id;node_name;cpu_usage;ram_usage;uptime;created_at
1914;prx3;0.85;24.31;862450;2025-12-23 13:52:07.669845+00:00
1913;prx3;0.61;24.3;862442;2025-12-23 13:52:00.188445+00:00
1912;prx2;0.44;18.12;862397;2025-12-23 13:51:58.372662+00:00
1911;prx3;0.6;24.31;862434;2025-12-23 13:51:52.472152+00:00
1910;prx3;0.76;24.31;862427;2025-12-23 13:51:45.028157+00:00
1909;prx2;0.34;18.12;862382;2025-12-23 13:51:43.226652+00:00
1908;prx3;0.6;24.31;862419;2025-12-23 13:51:37.305696+00:00
1907;prx1;0.11;3.25;862292;2025-12-23 13:51:29.856985+00:00
1906;prx2;0.34;18.12;862366;2025-12-23 13:51:28.090848+00:00
1905;prx3;0.99;24.31;862404;2025-12-23 13:51:22.139523+00:00
1904;prx1;0.13;3.27;862277;2025-12-23 13:51:14.691757+00:00
1903;prx2;0.49;18.12;862351;2025-12-23 13:51:12.942035+00:00
1902;prx3;0.79;24.31;862389;2025-12-23 13:51:06.957966+00:00
1901;prx1;0.11;3.26;862262;2025-12-23 13:50:59.542147+00:00
1900;prx2;0.4;18.12;862336;2025-12-23 13:50:57.825155+00:00
1899;prx3;0.61;24.32;862374;2025-12-23 13:50:51.757385+00:00
1898;prx1;0.13;3.25;862247;2025-12-23 13:50:44.376902+00:00
1897;prx2;0.33;18.12;862321;2025-12-23 13:50:42.703444+00:00
1896;prx3;1.01;24.33;862359;2025-12-23 13:50:36.592530+00:00
1895;prx3;0.64;24.32;862351;2025-12-23 13:50:29.226310+00:00
1894;prx2;0.35;18.12;862306;2025-12-23 13:50:27.576197+00:00
1893;prx3;1.21;24.32;862343;2025-12-23 13:50:21.422753+00:00
1892;prx3;0.92;24.3;862336;2025-12-23 13:50:14.058953+00:00
1891;prx2;0.35;18.12;862291;2025-12-23 13:50:12.446215+00:00
1890;prx3;0.93;24.32;862328;2025-12-23 13:50:06.243055+00:00
1889;prx3;0.7;24.32;862321;2025-12-23 13:49:58.877056+00:00
1888;prx2;0.36;18.12;862276;2025-12-23 13:49:57.306061+00:00
1887;prx3;0.59;24.32;862313;2025-12-23 13:49:51.039192+00:00
1886;prx1;0.15;3.27;862186;2025-12-23 13:49:43.711542+00:00
1885;prx2;0.3;18.12;862260;2025-12-23 13:49:42.162891+00:00
1884;prx3;0.78;24.31;862298;2025-12-23 13:49:35.859591+00:00
1883;prx3;0.73;24.3;862290;2025-12-23 13:49:28.548077+00:00
1882;prx2;0.36;18.12;862245;2025-12-23 13:49:27.046397+00:00
1881;prx3;0.93;24.31;862283;2025-12-23 13:49:20.693886+00:00
1880;prx3;1.55;24.31;862275;2025-12-23 13:49:13.363138+00:00
1879;prx2;0.35;18.12;862230;2025-12-23 13:49:11.931053+00:00
1878;prx3;0.89;24.3;862267;2025-12-23 13:49:05.510773+00:00
1877;prx1;0.16;3.26;862140;2025-12-23 13:48:58.196641+00:00
1876;prx2;0.38;18.12;862215;2025-12-23 13:48:56.783065+00:00
1875;prx3;1.01;24.3;862252;2025-12-23 13:48:50.311401+00:00
1874;prx3;0.9;24.3;862245;2025-12-23 13:48:43.079331+00:00
1873;prx2;0.37;18.13;862200;2025-12-23 13:48:41.663223+00:00
1872;prx3;0.85;24.3;862237;2025-12-23 13:48:35.113746+00:00
1871;prx1;0.13;3.26;862110;2025-12-23 13:48:27.916573+00:00
1870;prx2;0.46;18.13;862185;2025-12-23 13:48:26.499976+00:00
1869;prx3;1.18;24.31;862222;2025-12-23 13:48:19.930464+00:00
1868;prx1;0.13;3.27;862095;2025-12-23 13:48:12.786722+00:00
1867;prx2;0.36;18.12;862170;2025-12-23 13:48:11.331587+00:00
1866;prx3;0.67;24.3;862207;2025-12-23 13:48:04.764855+00:00
1865;prx1;0.13;3.26;862080;2025-12-23 13:47:57.650229+00:00
1864;prx2;0.38;18.12;862155;2025-12-23 13:47:56.199738+00:00
1863;prx3;0.56;24.31;862191;2025-12-23 13:47:49.565807+00:00
1862;prx3;0.66;24.3;862184;2025-12-23 13:47:42.502598+00:00
1861;prx2;0.49;18.13;862139;2025-12-23 13:47:41.085007+00:00
1860;prx3;0.95;24.3;862176;2025-12-23 13:47:34.382448+00:00
1859;prx3;1.01;24.29;862169;2025-12-23 13:47:27.352052+00:00
1858;prx2;0.69;18.12;862124;2025-12-23 13:47:25.967933+00:00
1857;prx3;0.98;24.3;862161;2025-12-23 13:47:19.215706+00:00
1856;prx1;0.13;3.25;862034;2025-12-23 13:47:12.187482+00:00
1855;prx2;0.61;18.12;862109;2025-12-23 13:47:10.819267+00:00
1854;prx3;0.82;24.31;862146;2025-12-23 13:47:04.031859+00:00
1853;prx3;0.71;24.3;862139;2025-12-23 13:46:57.034188+00:00
1852;prx2;0.38;18.13;862094;2025-12-23 13:46:55.686316+00:00
1851;prx3;0.81;24.3;862131;2025-12-23 13:46:48.834273+00:00
1850;prx3;0.71;24.3;862124;2025-12-23 13:46:41.867966+00:00
1849;prx2;0.36;18.11;862079;2025-12-23 13:46:40.554399+00:00
1848;prx3;0.81;24.31;862116;2025-12-23 13:46:33.634597+00:00
1847;prx1;0.12;3.26;861989;2025-12-23 13:46:26.719050+00:00
1846;prx2;0.0;18.11;862064;2025-12-23 13:46:25.406607+00:00
1845;prx3;0.88;24.3;862100;2025-12-23 13:46:18.451968+00:00
1844;prx3;1.23;24.3;862094;2025-12-23 13:46:11.586547+00:00
1843;prx2;0.44;18.12;862049;2025-12-23 13:46:10.253940+00:00
1842;prx3;0.94;24.31;862085;2025-12-23 13:46:03.287293+00:00
1841;prx3;0.63;24.3;862078;2025-12-23 13:45:56.437022+00:00
1840;prx2;0.39;18.12;862033;2025-12-23 13:45:55.089020+00:00
1839;prx3;0.57;24.3;862070;2025-12-23 13:45:48.105823+00:00
1838;prx1;0.13;3.26;861943;2025-12-23 13:45:41.289881+00:00
1837;prx2;0.36;18.12;862018;2025-12-23 13:45:39.955355+00:00
1836;prx3;0.59;24.31;862055;2025-12-23 13:45:32.954985+00:00
1835;prx3;0.63;24.29;862048;2025-12-23 13:45:26.139571+00:00
1834;prx2;0.35;18.12;862003;2025-12-23 13:45:24.822458+00:00
1833;prx3;0.9;24.3;862040;2025-12-23 13:45:17.787535+00:00
1832;prx3;2.11;24.3;862033;2025-12-23 13:45:10.990018+00:00
1831;prx2;0.38;18.13;861988;2025-12-23 13:45:09.672941+00:00
1830;prx3;0.51;24.29;862025;2025-12-23 13:45:02.605762+00:00
1829;prx3;0.76;24.28;862018;2025-12-23 13:44:55.840455+00:00
1828;prx2;0.36;18.13;861973;2025-12-23 13:44:54.557522+00:00
1827;prx3;0.78;24.3;862009;2025-12-23 13:44:47.439667+00:00
1826;prx1;0.15;3.26;861883;2025-12-23 13:44:40.695359+00:00
1825;prx2;0.5;18.11;861958;2025-12-23 13:44:39.391878+00:00
1824;prx3;0.61;24.29;861994;2025-12-23 13:44:32.290116+00:00
1823;prx3;1.12;24.29;861987;2025-12-23 13:44:25.558420+00:00
1822;prx2;0.33;18.12;861943;2025-12-23 13:44:24.259284+00:00
1821;prx3;0.92;24.3;861979;2025-12-23 13:44:17.124771+00:00
1820;prx1;0.14;3.26;861853;2025-12-23 13:44:10.408062+00:00
1819;prx2;0.38;18.12;861927;2025-12-23 13:44:09.119701+00:00
1818;prx3;0.57;24.3;861964;2025-12-23 13:44:01.948796+00:00
1817;prx3;0.65;24.29;861957;2025-12-23 13:43:55.259666+00:00
1816;prx2;0.34;18.12;861912;2025-12-23 13:43:53.976089+00:00
1815;prx3;0.88;24.3;861949;2025-12-23 13:43:46.753539+00:00
1814;prx1;0.12;3.26;861822;2025-12-23 13:43:40.109699+00:00
1813;prx2;0.34;18.13;861897;2025-12-23 13:43:38.844385+00:00
1812;prx3;0.83;24.3;861933;2025-12-23 13:43:31.541674+00:00
1811;prx1;0.13;3.26;861807;2025-12-23 13:43:24.960954+00:00
1810;prx2;0.31;18.13;861882;2025-12-23 13:43:23.712012+00:00
1809;prx3;0.95;24.3;861912;2025-12-23 13:43:09.823877+00:00
1808;prx2;0.33;18.13;861867;2025-12-23 13:43:08.603682+00:00
1807;prx3;0.68;24.32;861898;2025-12-23 13:42:56.177352+00:00
1806;prx1;0.12;3.27;861777;2025-12-23 13:42:54.661812+00:00
1805;prx2;0.33;18.13;861852;2025-12-23 13:42:53.495413+00:00
1804;prx3;0.86;24.31;861883;2025-12-23 13:42:41.012102+00:00
1803;prx1;0.12;3.27;861762;2025-12-23 13:42:39.529098+00:00
1802;prx2;0.35;18.13;861837;2025-12-23 13:42:38.364746+00:00
1801;prx3;0.61;24.3;861868;2025-12-23 13:42:25.843687+00:00
1800;prx1;0.13;3.27;861747;2025-12-23 13:42:24.395425+00:00
1799;prx2;0.36;18.12;861822;2025-12-23 13:42:23.247402+00:00
1798;prx3;1.05;24.31;861853;2025-12-23 13:42:10.661720+00:00
1797;prx1;0.12;3.28;861731;2025-12-23 13:42:09.230106+00:00
1796;prx2;0.35;18.12;861806;2025-12-23 13:42:08.114168+00:00
1795;prx3;0.73;24.3;861837;2025-12-23 13:41:55.497216+00:00
1794;prx1;0.12;3.27;861716;2025-12-23 13:41:54.084495+00:00
1793;prx2;0.35;18.13;861791;2025-12-23 13:41:52.985980+00:00
1792;prx3;0.89;24.3;861822;2025-12-23 13:41:40.330838+00:00
1791;prx1;0.12;3.27;861701;2025-12-23 13:41:38.931700+00:00
1790;prx2;0.38;18.12;861776;2025-12-23 13:41:37.847319+00:00
1789;prx3;1.01;24.32;861807;2025-12-23 13:41:25.163570+00:00
1788;prx3;0.85;24.31;861806;2025-12-23 13:41:23.786466+00:00
1787;prx2;0.35;18.12;861761;2025-12-23 13:41:22.700148+00:00
1786;prx3;0.88;24.32;861792;2025-12-23 13:41:09.985707+00:00
1785;prx1;0.12;3.27;861671;2025-12-23 13:41:08.611846+00:00
1784;prx2;0.38;18.12;861746;2025-12-23 13:41:07.566646+00:00
1783;prx3;0.72;24.3;861777;2025-12-23 13:40:54.821450+00:00
1782;prx1;0.12;3.27;861656;2025-12-23 13:40:53.467456+00:00
1781;prx2;0.35;18.13;861731;2025-12-23 13:40:52.417572+00:00
1780;prx3;0.73;24.32;861762;2025-12-23 13:40:39.615865+00:00
1779;prx1;0.12;3.27;861640;2025-12-23 13:40:38.332670+00:00
1778;prx2;0.39;18.13;861716;2025-12-23 13:40:37.285073+00:00
1777;prx3;0.86;24.34;861746;2025-12-23 13:40:24.438651+00:00
1776;prx3;0.98;24.33;861745;2025-12-23 13:40:23.167898+00:00
1775;prx2;0.4;18.12;861700;2025-12-23 13:40:22.169046+00:00
1774;prx3;1.21;24.33;861731;2025-12-23 13:40:09.250801+00:00
1773;prx1;0.13;3.26;861610;2025-12-23 13:40:07.985465+00:00
1772;prx2;0.42;18.12;861685;2025-12-23 13:40:07.034855+00:00
1771;prx3;0.69;24.32;861716;2025-12-23 13:39:54.084778+00:00
1770;prx3;0.73;24.3;861715;2025-12-23 13:39:52.835582+00:00
1769;prx2;0.45;18.13;861670;2025-12-23 13:39:51.892644+00:00
1768;prx3;0.75;24.32;861701;2025-12-23 13:39:38.935864+00:00
1767;prx1;0.15;3.28;861580;2025-12-23 13:39:37.686948+00:00
1766;prx2;0.48;18.13;861655;2025-12-23 13:39:36.770728+00:00
1765;prx3;0.91;24.33;861686;2025-12-23 13:39:23.754667+00:00
1764;prx3;1.07;24.32;861684;2025-12-23 13:39:22.535218+00:00
1763;prx2;0.4;18.13;861640;2025-12-23 13:39:21.637362+00:00
1762;prx3;1.34;24.34;861670;2025-12-23 13:39:08.569729+00:00
1761;prx1;0.12;3.28;861550;2025-12-23 13:39:07.388245+00:00
1760;prx2;0.48;18.12;861625;2025-12-23 13:39:06.514094+00:00
1759;prx3;0.75;24.33;861655;2025-12-23 13:38:53.403215+00:00
1758;prx3;0.69;24.31;861654;2025-12-23 13:38:52.255515+00:00
1757;prx2;0.52;18.14;861610;2025-12-23 13:38:51.387547+00:00
1756;prx3;0.41;24.33;861640;2025-12-23 13:38:38.221389+00:00
1755;prx3;0.83;24.31;861639;2025-12-23 13:38:37.104235+00:00
1754;prx2;0.5;18.14;861595;2025-12-23 13:38:36.259587+00:00
1753;prx3;0.68;24.32;861625;2025-12-23 13:38:23.058751+00:00
1752;prx3;0.67;24.31;861624;2025-12-23 13:38:21.922600+00:00
1751;prx2;0.56;18.13;861579;2025-12-23 13:38:21.129370+00:00
1750;prx3;0.98;24.32;861610;2025-12-23 13:38:07.855741+00:00
1749;prx3;1.38;24.31;861609;2025-12-23 13:38:06.755827+00:00
1748;prx2;0.57;18.13;861564;2025-12-23 13:38:06.024238+00:00
1747;prx3;0.68;24.33;861595;2025-12-23 13:37:52.673342+00:00
1746;prx1;0.11;3.26;861474;2025-12-23 13:37:51.607248+00:00
1745;prx2;0.57;18.13;861549;2025-12-23 13:37:50.895089+00:00
1744;prx3;0.77;24.33;861579;2025-12-23 13:37:37.472930+00:00
1743;prx3;0.76;24.31;861578;2025-12-23 13:37:36.462428+00:00
1742;prx2;0.6;18.13;861534;2025-12-23 13:37:35.775550+00:00
1741;prx3;0.68;24.32;861564;2025-12-23 13:37:22.305145+00:00
1740;prx1;0.11;3.26;861443;2025-12-23 13:37:21.308808+00:00
1739;prx2;0.4;18.13;861519;2025-12-23 13:37:20.642209+00:00
1738;prx3;0.9;24.33;861549;2025-12-23 13:37:07.091143+00:00
1737;prx3;1.33;24.31;861548;2025-12-23 13:37:06.175239+00:00
1736;prx2;0.53;18.13;861504;2025-12-23 13:37:05.527212+00:00
1735;prx3;0.66;24.32;861534;2025-12-23 13:36:51.917456+00:00
1734;prx3;0.59;24.32;861533;2025-12-23 13:36:51.010030+00:00
1733;prx2;0.51;18.12;861489;2025-12-23 13:36:50.393243+00:00
1732;prx3;0.75;24.33;861519;2025-12-23 13:36:36.726138+00:00
1731;prx3;0.85;24.32;861518;2025-12-23 13:36:35.860703+00:00
1730;prx2;0.43;18.12;861474;2025-12-23 13:36:35.246293+00:00
1729;prx3;1.9;24.32;861504;2025-12-23 13:36:21.575876+00:00
1728;prx3;0.56;24.31;861503;2025-12-23 13:36:20.677427+00:00
1727;prx2;0.36;18.12;861458;2025-12-23 13:36:20.112402+00:00
1726;prx3;1.19;24.32;861488;2025-12-23 13:36:06.375495+00:00
1725;prx3;0.83;24.32;861487;2025-12-23 13:36:05.545034+00:00
1724;prx2;0.4;18.12;861443;2025-12-23 13:36:04.997609+00:00
1723;prx3;0.82;24.33;861473;2025-12-23 13:35:51.176550+00:00
1722;prx1;0.11;3.27;861353;2025-12-23 13:35:50.395146+00:00
1721;prx2;0.35;18.12;861428;2025-12-23 13:35:49.879463+00:00
1720;prx3;0.83;24.32;861458;2025-12-23 13:35:36.011896+00:00
1719;prx1;0.12;3.28;861337;2025-12-23 13:35:35.279434+00:00
1718;prx2;0.35;18.12;861413;2025-12-23 13:35:34.746856+00:00
1717;prx3;1.07;24.34;861443;2025-12-23 13:35:20.813731+00:00
1716;prx1;0.11;3.28;861322;2025-12-23 13:35:20.130559+00:00
1715;prx2;0.38;18.12;861398;2025-12-23 13:35:19.598667+00:00
1714;prx3;3.59;24.33;861428;2025-12-23 13:35:05.630607+00:00
1713;prx3;0.92;24.32;861427;2025-12-23 13:35:04.998491+00:00
1712;prx2;0.42;18.12;861383;2025-12-23 13:35:04.466676+00:00
1711;prx3;0.77;24.34;861412;2025-12-23 13:34:50.446291+00:00
1710;prx1;0.12;3.28;861292;2025-12-23 13:34:49.865890+00:00
1709;prx2;0.41;18.12;861368;2025-12-23 13:34:49.350055+00:00
1708;prx3;0.59;24.32;861397;2025-12-23 13:34:35.247684+00:00
1707;prx3;0.87;24.32;861397;2025-12-23 13:34:34.712910+00:00
1706;prx2;0.45;18.13;861353;2025-12-23 13:34:34.248840+00:00
1705;prx3;1.11;24.35;861382;2025-12-23 13:34:20.081050+00:00
1704;prx1;0.12;3.29;861262;2025-12-23 13:34:19.516300+00:00
1703;prx2;0.39;18.13;861337;2025-12-23 13:34:19.117095+00:00
1702;prx3;3.39;24.33;861367;2025-12-23 13:34:04.898236+00:00
1701;prx3;0.85;24.32;861366;2025-12-23 13:34:04.371176+00:00
1700;prx2;0.37;18.13;861322;2025-12-23 13:34:03.998369+00:00
1699;prx3;0.61;24.33;861352;2025-12-23 13:33:49.696195+00:00
1698;prx1;0.11;3.29;861231;2025-12-23 13:33:49.210821+00:00
1697;prx2;0.38;18.13;861307;2025-12-23 13:33:48.808828+00:00
1696;prx3;1.01;24.32;861336;2025-12-23 13:33:34.517256+00:00
1695;prx1;0.1;3.28;861216;2025-12-23 13:33:34.051081+00:00
1694;prx2;0.36;18.13;861292;2025-12-23 13:33:33.668739+00:00
1693;prx3;0.83;24.33;861321;2025-12-23 13:33:19.350317+00:00
1692;prx1;0.09;3.28;861201;2025-12-23 13:33:18.902171+00:00
1691;prx2;0.35;18.12;861277;2025-12-23 13:33:18.536710+00:00
1690;prx3;0.69;24.33;861306;2025-12-23 13:33:04.171132+00:00
1689;prx1;0.11;3.29;861186;2025-12-23 13:33:03.760910+00:00
1688;prx2;0.38;18.13;861262;2025-12-23 13:33:03.420026+00:00
1687;prx3;3.04;24.33;861291;2025-12-23 13:32:48.985539+00:00
1686;prx3;0.62;24.32;861291;2025-12-23 13:32:48.602859+00:00
1685;prx2;0.37;18.12;861247;2025-12-23 13:32:48.270947+00:00
1684;prx3;0.71;24.33;861276;2025-12-23 13:32:33.803085+00:00
1683;prx1;0.11;3.29;861156;2025-12-23 13:32:33.438142+00:00
1682;prx2;0.35;18.13;861231;2025-12-23 13:32:33.154846+00:00
1681;prx3;1.58;24.33;861261;2025-12-23 13:32:18.619157+00:00
1680;prx3;1.18;24.32;861260;2025-12-23 13:32:18.320066+00:00
1679;prx2;0.36;18.12;861216;2025-12-23 13:32:18.024476+00:00
1678;prx3;0.77;24.34;861245;2025-12-23 13:32:03.453865+00:00
1677;prx1;0.1;3.29;861125;2025-12-23 13:32:03.140266+00:00
1676;prx2;0.36;18.12;861201;2025-12-23 13:32:02.905812+00:00
1675;prx3;0.7;24.33;861230;2025-12-23 13:31:48.253091+00:00
1674;prx1;0.1;3.28;861110;2025-12-23 13:31:47.972445+00:00
1673;prx2;0.35;18.13;861186;2025-12-23 13:31:47.771912+00:00
1672;prx3;0.8;24.33;861215;2025-12-23 13:31:33.072018+00:00
1671;prx3;0.92;24.32;861215;2025-12-23 13:31:32.843116+00:00
1670;prx2;0.37;18.13;861171;2025-12-23 13:31:32.638778+00:00
1669;prx3;0.92;24.32;861200;2025-12-23 13:31:17.889740+00:00
1668;prx1;0.11;3.29;861080;2025-12-23 13:31:17.657385+00:00
1667;prx2;0.42;18.12;861156;2025-12-23 13:31:17.490741+00:00
1666;prx3;0.75;24.32;861185;2025-12-23 13:31:02.740191+00:00
1665;prx3;0.75;24.32;861184;2025-12-23 13:31:02.738186+00:00
1664;prx2;0.32;18.13;861141;2025-12-23 13:31:02.706697+00:00
1663;prx3;0.97;24.32;861169;2025-12-23 13:30:46.890099+00:00
1662;prx1;0.1;3.28;861048;2025-12-23 13:30:45.575076+00:00
1661;prx2;0.41;18.13;861123;2025-12-23 13:30:44.509179+00:00
1660;prx3;0.88;24.33;861154;2025-12-23 13:30:31.707941+00:00
1659;prx1;0.1;3.28;861033;2025-12-23 13:30:30.425448+00:00
1658;prx2;0.44;18.12;861108;2025-12-23 13:30:29.359020+00:00
1657;prx3;0.92;24.32;861138;2025-12-23 13:30:16.525879+00:00
1656;prx1;0.11;3.3;861017;2025-12-23 13:30:15.292902+00:00
1655;prx2;0.67;18.13;861093;2025-12-23 13:30:14.210425+00:00
1654;prx3;0.61;24.32;861123;2025-12-23 13:30:01.358302+00:00
1653;prx1;0.09;3.29;861002;2025-12-23 13:30:00.161301+00:00
1652;prx2;0.33;18.12;861077;2025-12-23 13:29:59.079700+00:00
1651;prx3;0.7;24.32;861108;2025-12-23 13:29:46.175938+00:00
1650;prx1;0.11;3.29;860987;2025-12-23 13:29:45.046783+00:00
1649;prx2;0.48;18.12;861062;2025-12-23 13:29:43.947496+00:00
1648;prx3;0.82;24.32;861093;2025-12-23 13:29:31.009491+00:00
1647;prx1;0.12;3.3;860972;2025-12-23 13:29:29.872135+00:00
1646;prx2;0.4;18.12;861047;2025-12-23 13:29:28.737531+00:00
1645;prx3;0.51;24.32;861078;2025-12-23 13:29:15.782441+00:00
1644;prx3;1.38;24.31;861077;2025-12-23 13:29:14.712674+00:00
1643;prx2;0.51;18.12;861032;2025-12-23 13:29:13.566509+00:00
1642;prx3;0.72;24.32;861062;2025-12-23 13:29:00.547734+00:00
1641;prx1;0.11;3.29;860942;2025-12-23 13:28:59.566261+00:00
1640;prx2;0.5;18.12;861017;2025-12-23 13:28:58.405234+00:00
1639;prx3;0.82;24.31;861047;2025-12-23 13:28:45.350514+00:00
1638;prx3;0.68;24.31;861046;2025-12-23 13:28:44.404958+00:00
1637;prx2;0.39;18.12;861002;2025-12-23 13:28:43.239391+00:00
1636;prx3;1.07;24.31;861032;2025-12-23 13:28:30.148354+00:00
1635;prx1;0.1;3.28;860911;2025-12-23 13:28:29.196310+00:00
1634;prx2;0.66;18.13;860986;2025-12-23 13:28:28.101823+00:00
1633;prx3;1.35;24.3;861017;2025-12-23 13:28:14.918886+00:00
1632;prx1;0.11;3.27;860896;2025-12-23 13:28:14.027061+00:00
1631;prx2;0.37;18.13;860971;2025-12-23 13:28:12.941959+00:00
1630;prx3;0.83;24.32;861002;2025-12-23 13:27:59.691685+00:00
1629;prx3;0.57;24.29;861001;2025-12-23 13:27:58.861555+00:00
1628;prx2;0.44;18.12;860956;2025-12-23 13:27:57.804174+00:00
1627;prx3;0.63;24.3;860986;2025-12-23 13:27:44.484775+00:00
1626;prx1;0.1;3.27;860866;2025-12-23 13:27:43.701866+00:00
1625;prx2;0.43;18.12;860941;2025-12-23 13:27:42.665949+00:00
1624;prx3;1.97;24.3;860971;2025-12-23 13:27:29.247430+00:00
1623;prx3;0.71;24.29;860970;2025-12-23 13:27:28.502494+00:00
1622;prx2;0.37;18.11;860926;2025-12-23 13:27:27.523191+00:00
1621;prx3;0.96;24.31;860956;2025-12-23 13:27:14.022338+00:00
1620;prx1;0.08;3.29;860835;2025-12-23 13:27:13.322203+00:00
1619;prx2;0.4;18.12;860911;2025-12-23 13:27:12.361851+00:00
1618;prx3;0.8;24.31;860941;2025-12-23 13:26:58.812937+00:00
1617;prx1;0.1;3.3;860820;2025-12-23 13:26:58.115541+00:00
1616;prx2;0.44;18.12;860896;2025-12-23 13:26:57.186548+00:00
1615;prx3;0.99;24.31;860926;2025-12-23 13:26:43.633757+00:00
1614;prx3;0.62;24.3;860925;2025-12-23 13:26:42.971096+00:00
1613;prx2;0.4;18.11;860880;2025-12-23 13:26:42.052632+00:00
1612;prx3;0.84;24.31;860910;2025-12-23 13:26:28.477177+00:00
1611;prx1;0.1;3.27;860790;2025-12-23 13:26:27.801756+00:00
1610;prx2;0.46;18.11;860865;2025-12-23 13:26:26.936046+00:00
1609;prx3;1.22;24.31;860895;2025-12-23 13:26:13.287262+00:00
1608;prx1;0.09;3.28;860775;2025-12-23 13:26:12.669822+00:00
1607;prx2;2.21;18.11;860850;2025-12-23 13:26:11.786189+00:00
1606;prx3;0.76;24.29;860880;2025-12-23 13:25:58.118623+00:00
1605;prx1;0.1;3.28;860760;2025-12-23 13:25:57.511538+00:00
1604;prx2;0.49;18.12;860835;2025-12-23 13:25:56.630592+00:00
1603;prx3;0.62;24.29;860865;2025-12-23 13:25:42.908652+00:00
1602;prx3;0.81;24.28;860864;2025-12-23 13:25:42.371589+00:00
1601;prx2;0.34;18.12;860820;2025-12-23 13:25:41.499203+00:00
1600;prx3;0.96;24.29;860850;2025-12-23 13:25:27.703606+00:00
1599;prx1;0.1;3.28;860729;2025-12-23 13:25:27.226398+00:00
1598;prx2;0.62;18.11;860805;2025-12-23 13:25:26.355573+00:00
1597;prx3;1.32;24.29;860834;2025-12-23 13:25:12.502864+00:00
1596;prx1;0.1;3.29;860714;2025-12-23 13:25:12.054805+00:00
1595;prx2;8.4;18.1;860790;2025-12-23 13:25:11.222650+00:00
1594;prx3;0.66;24.3;860819;2025-12-23 13:24:57.285962+00:00
1593;prx3;0.68;24.29;860819;2025-12-23 13:24:56.905098+00:00
1592;prx2;1.69;18.12;860774;2025-12-23 13:24:56.065385+00:00
1591;prx3;0.85;24.31;860804;2025-12-23 13:24:42.089561+00:00
1590;prx1;0.12;3.28;860684;2025-12-23 13:24:41.748487+00:00
1589;prx2;0.49;18.12;860759;2025-12-23 13:24:40.922661+00:00
1588;prx3;0.94;24.31;860789;2025-12-23 13:24:26.888634+00:00
1587;prx1;0.11;3.3;860669;2025-12-23 13:24:26.578931+00:00
1586;prx2;0.49;18.12;860744;2025-12-23 13:24:25.791147+00:00
1585;prx3;1.86;24.31;860774;2025-12-23 13:24:11.704787+00:00
1584;prx3;1.18;24.3;860773;2025-12-23 13:24:11.423779+00:00
1583;prx2;0.38;18.11;860729;2025-12-23 13:24:10.659886+00:00
1582;prx3;0.75;24.31;860758;2025-12-23 13:23:56.522794+00:00
1581;prx3;0.81;24.3;860758;2025-12-23 13:23:56.260021+00:00
1580;prx2;0.52;18.12;860714;2025-12-23 13:23:55.526745+00:00
1579;prx3;1.18;24.31;860743;2025-12-23 13:23:41.340159+00:00
1578;prx3;0.69;24.3;860743;2025-12-23 13:23:41.094706+00:00
1577;prx2;0.37;18.11;860699;2025-12-23 13:23:40.408760+00:00
1576;prx3;0.88;24.31;860728;2025-12-23 13:23:26.144556+00:00
1575;prx1;0.1;3.3;860608;2025-12-23 13:23:25.942921+00:00
1574;prx2;0.36;18.11;860684;2025-12-23 13:23:25.275350+00:00
1573;prx3;1.26;24.3;860713;2025-12-23 13:23:10.978700+00:00
1572;prx1;0.1;3.29;860593;2025-12-23 13:23:10.784277+00:00
1571;prx2;0.34;18.11;860668;2025-12-23 13:23:10.107932+00:00
1570;prx3;0.95;24.3;860698;2025-12-23 13:22:55.809252+00:00
1569;prx1;0.1;3.31;860578;2025-12-23 13:22:55.796667+00:00
1568;prx3;0.7;24.3;860678;2025-12-23 13:22:36.460655+00:00
1567;prx1;0.1;3.31;860558;2025-12-23 13:22:35.445746+00:00
1566;prx2;0.39;18.12;860633;2025-12-23 13:22:34.906549+00:00
1565;prx3;1.68;24.31;860663;2025-12-23 13:22:21.292362+00:00
1564;prx3;1.17;24.3;860662;2025-12-23 13:22:20.292748+00:00
1563;prx2;0.39;18.12;860618;2025-12-23 13:22:19.760874+00:00
1562;prx3;0.78;24.3;860648;2025-12-23 13:22:06.099649+00:00
1561;prx1;0.11;3.3;860527;2025-12-23 13:22:05.132488+00:00
1560;prx2;0.4;18.12;860603;2025-12-23 13:22:04.596839+00:00
1559;prx3;1.03;24.3;860633;2025-12-23 13:21:50.895660+00:00
1558;prx1;0.11;3.27;860512;2025-12-23 13:21:49.983677+00:00
1557;prx2;0.38;18.11;860588;2025-12-23 13:21:49.463316+00:00
1556;prx3;0.75;24.29;860618;2025-12-23 13:21:35.711329+00:00
1555;prx3;0.89;24.29;860617;2025-12-23 13:21:34.835109+00:00
1554;prx2;0.4;18.11;860573;2025-12-23 13:21:34.331442+00:00
1553;prx3;1.47;24.32;860602;2025-12-23 13:21:20.511160+00:00
1552;prx1;0.1;3.26;860482;2025-12-23 13:21:19.681564+00:00
1551;prx2;0.4;18.11;860558;2025-12-23 13:21:19.184743+00:00
1550;prx3;1.13;24.31;860587;2025-12-23 13:21:05.330911+00:00
1549;prx3;0.7;24.29;860586;2025-12-23 13:21:04.533854+00:00
1548;prx2;0.42;18.12;860542;2025-12-23 13:21:04.050803+00:00
